,Unnamed: 0,barrio,geonames_id,latitud,longitud,precio_usd,superficie_m2,superficie_cubierta,precio_usd_m2,piso,habitaciones,expensas,properati_url,descripcion,titulo,imagen,frente,luminoso,geom_x,estacion_mas_cercanan_x,dist_estacion_mas_cercana_x,estacion_mas_cercanap_x,distiso500_100,distiso1000_100,isopuntosimp2000_200,punto_mas_cercanan,dist_punto_mas_cercana,punto_mas_cercanap,subtegoo_x,subtegoo_y,puntosgoo
295,19657,Barrio Norte,3436109.0,-34.5934703,-58.3952179,298000.0,126.0,120.0,2365.079365079365,,4.0,5500.0,http://www.properati.com.ar/17ac7_venta_departamento_barrio-norte_juncal-al-1900_balcon_baulera_lavadero_toilette_vista_dependencias_garage_losa-radiante_subte-linea-d_subte-linea-h_bonaira-propiedades,"Venta de Departamento 4 AMBIENTES en Barrio Norte, Capital FederalCómodo departamento en pleno Barrio Norte, entrada principal y de servicio, hall de entrada, living comedor con salida a balcón al frente con orientación Noreste, tres dormitorios, baño completo y toilette. Placares amplios de pared a pared con baulera en todos los ambientes. Amplia cocina con vista al frente, lavadero separado, dependencia de servicio, el baño servicio con ducha. Calefacción por losa radiante y agua caliente central.Laves térmicas sectorizadas y disyuntor. Baulera tipo jaula. Expensas $5.500 y ABL 1.500Posibilidad de comprar o alquilar cochera en el edificio.Excelente ubicación a dos cuadras de Avenida Callao y de Avenida Santa Fe, Lineas de colectivos y Subte linea ""D"". -  - BONAIRA PROPIEDADES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/6/ABbNYKmJQ1jNFS3aSoFEom_NFbI=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/bna67_2.jpg%3F1501539034,1,0,POINT (-58.3952179 -34.5934703),PUEYRREDON,623.3623088766835,POINT (-58.40179798390445 -34.59487279229789),6,6,3,Plaza V. López y Planes,532.1922799317808,POINT (-58.389425 -34.5937279),816.0,816.0,
296,19685,Recoleta,3429595.0,-34.5928159,-58.384463399999994,570000.0,166.0,154.0,3433.7349397590365,,5.0,,http://www.properati.com.ar/17af0_venta_departamento_recoleta_lavadero_lujoso_amoblado_subte-linea-h_subte-linea-c_bresson-brokers_epq,"Clásico piso de estilo en edificio francés.La unidad cuenta con: hall de recepción, escritorio, play o dormitorio y living comedor en la parte frente, más un dormitorio. Hacia el contrafrente se encuentran dos amplios dormitorios más dos baños, dando la posibilidad de convertir a ensuite. Cocina con doble comedor diario, play y lavadero. Reciclado conservando los detalles de categoría, pisos y molduras.SE ADHIRIERON METROS LUEGO DEL RECICLAJE GENERANDO UN TOTAL DE: 172m2. ",Juncal 1200,https://thumbs4.properati.com/5/AU2C5jQEbW3JVC_PGoEOPrTr2mA=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/5897/587473/files/5915970.jpg,0,0,POINT (-58.38446339999999 -34.5928159),SAN MARTIN,728.1276293587445,POINT (-58.37722259207284 -34.59550434378944),6,8,3,Plaza V. López y Planes,466.2734089783092,POINT (-58.389425 -34.5937279),907.0,907.0,
297,19687,Recoleta,3429595.0,-34.5917515,-58.38786020000001,540000.0,150.0,147.0,3600.0,,4.0,,http://www.properati.com.ar/17af8_venta_departamento_recoleta_balcon_lavadero_lujoso_dependencias_garage_impecable_doble-circulacion_subte-linea-h_bresson-brokers_epq,"Impecable piso con cochera fija:En un silencioso contrafrente con vista abierta a lindísimo pulmón verde, cuenta con palier privado, gran recepción con balcón al pulmón, y un comedor que puede ser adaptado a playroom o 3º dormitorio (originalmente 3ºdormitorio).Una mastersuite y el segundo dormitorio con baño completo, ambos con grandes placares.Doble circulación interna, cocina con comedor diario, lavadero y dependencia de servicio. Pura luz en todos los ambientes, inmejorable ubicación.",Guido 1600,https://thumbs4.properati.com/3/FMVQym31T82lEpScv5HqG0Xk5_o=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/5897/587482/files/5916107.jpg,0,0,POINT (-58.38786020000001 -34.5917515),LAS HERAS,909.5737391483442,POINT (-58.39661845686523 -34.58790875401352),6,9,1,Plaza V. López y Planes,262.06284772736916,POINT (-58.389425 -34.5937279),1118.0,1118.0,
298,19691,Recoleta,3429595.0,-34.5909404,-58.3869397,670000.0,217.0,204.0,3087.557603686636,,5.0,,http://www.properati.com.ar/17afc_venta_departamento_recoleta_balcon_baulera_lavadero_toilette_lujoso_dependencias_aire-acondicionado_doble-circulacion_subte-linea-h_bresson-brokers_epq,"Sobre Av. Quintana en elegante edificio francés.Acceso por palier privado, toilette de recepción, cuenta con un amplio living y comedor, y un balcón con una vista lindísima al pulmón verde.Gran playroom o escritorio, y la zona intíma cuenta con una mastersuite y dos dormitorios. Altura de techos, pisos de roble y detalles de categoría.Posee doble circulación interna, amplia cocina con comedor diario, doble dependencia de servicio y lavadero. Servicios centrales, aire acondicionado, baulera y seguridad las 24 hs.",Quintana 200,https://thumbs4.properati.com/7/boxh2ogT0dSEchdGr0q98vQr8_k=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/5897/587510/files/5917574.jpg,0,0,POINT (-58.3869397 -34.5909404),LAS HERAS,949.5017000868601,POINT (-58.39661845686523 -34.58790875401352),6,11,2,Plaza V. López y Planes,384.19246281036885,POINT (-58.389425 -34.5937279),1226.0,1226.0,
299,19702,Barrio Norte,3436109.0,-34.5954153358,-58.404247930699995,318000.0,118.0,110.0,2694.915254237288,,,7000.0,http://www.properati.com.ar/17agx_venta_departamento_barrio-norte_balcon_lavadero_vista_dependencias_garage_doble-circulacion_subte-linea-d_subte-linea-h_estudio-ottaviano,"CODIGO:  ubicado en: Charcas 2642 -  Publicado por: ESTUDIO OTTAVIANO. El precio es de USD 318000 null. Muy buen departamento con 4 dormitorios y dependencias de servicio. Con balcon vista al verde ya que es pulmón de manzana. Pisos de madera, cocina amplia con comedor, lavadero, doble circulación. Con cochera. . Publicado a través de Mapaprop",Excelente planta de 4 dormitorios con vista verde y dependencias de servicio.,https://thumbs4.properati.com/4/09hyu63vodKmwa8GPVfctbUt7EQ=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/3847/126850/1123099.jpg,0,0,POINT (-58.4042479307 -34.5954153358),SANTA FE - CARLOS JAUREGUI,231.77210243645516,POINT (-58.40177881639604 -34.59497246751454),3,3,7,Plaza Gelly y Obes,1271.535506498087,POINT (-58.396749 -34.5857757),352.0,352.0,1368.0
300,19769,Recoleta,3429595.0,-34.5915143506,-58.378175869799996,395000.0,144.0,128.0,2743.055555555556,,4.0,,http://www.properati.com.ar/17ao4_venta_departamento_recoleta_balcon_hidromasaje_lavadero_patio_vestidor_dependencias_subte-linea-h_subte-linea-c_bresson-brokers_epq,"Importante piso francés con patio propio:Lindísima entrada de estilo, el edificio consta de 8 pisos y cuenta con dos departamentos piso.Hall de recepción, gran living comedor con posibilidad de división y salida al balcón.Dos dormitorios ensuite, la mastersuite cuenta con vestidor, baño con hidromasaje y salida al patio propio de 16m2, que distribuye una segunda circulación. La cocina cuenta con espacio para comedor diario, lavadero y dependencia de servicio.Conservando todos sus detalles: pisos de roble, techos doble altura, chimenea, molduras y carpintería, se recicló en máxima calidad y estilo.",Esmeralda 1300,https://thumbs4.properati.com/5/m6qIssn_XrU1Kg1u7V_g1HEk-A8=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/5897/409493/files/5916088.jpg,0,0,POINT (-58.3781758698 -34.5915143506),RETIRO,436.3498085902215,POINT (-58.37342192502743 -34.59164081714598),5,5,6,av. Callao y Av. Alvear,1050.7642432909759,POINT (-58.388699 -34.5877748),613.0,613.0,
301,19846,Recoleta,3429595.0,-34.5865338,-58.400209600000004,270000.0,97.0,90.0,2783.5051546391746,,,,http://www.properati.com.ar/17ayy_venta_departamento_recoleta_balcon_baulera_piscina_luminoso_dependencias_garage_losa-radiante_subte-linea-h_collura-propiedades,"CODIGO:  ubicado en: Juan M Gutierrez 2700 -  Publicado por: BASMADJIAN PROPIEDADES. El precio es de USD 270000 null. SE VENDE EN RECOLETA, ,EXCELENTE Y LUMINOSO DEPARTAMENTO, CUATRO AMBIENTES, TRES DORMITORIOS Y DEPENDENCIA DE SERVICIO, COCINA COMPLETA CON MUEBLES DE PRIMERA, COMEDOR Y ESTAR CON HOGAR Y PISOS DE PINOTEA TARUGADO, DORMITORIOS CON PARQUET Y PLACARES, MUCHO LUGAR DE GUARDADO, DOS BALCONES UNO EN EL ESTAR Y OTRO EN LA HABITACION PRINCIPAL CON VISTAS ABIERTAS HACIA LA CIUDAD MUY BUENAS VISTAS Y POCO RUIDOSO, SE CALEFACCIONA POR LOSA RADIANTE CENTRAL ES APTO PROFESIONAL, EL EDIFICIO TIENE PISCINA Y SOLARIUM Y VIGILANCIA LAS 24 HORAS Y PORTERO. EL DEPTO POSEE UNA BAULERA Y HAY LUGAR DE ESTACIONAMIENTO PEGADO AL COLEGIO SAN AGUSTIN. . Publicado a través de Mapaprop",se vende departamento 4 amb en RECOLETA,https://thumbs4.properati.com/2/WnKQeeuUO8Fvewtv74dCcdZONF8=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/2833/126931/1123784.jpg,0,1,POINT (-58.4002096 -34.5865338),LAS HERAS,363.0606110036007,POINT (-58.39661845686523 -34.58790875401352),4,4,2,Plaza Gelly y Obes,328.443367166958,POINT (-58.396749 -34.5857757),418.0,418.0,457.0
302,19987,Recoleta,3429595.0,-34.5895459,-58.39736360000001,320000.0,149.0,106.0,2147.651006711409,,3.0,,http://www.properati.com.ar/17bby_venta_departamento_recoleta_lavadero_patio_toilette_lujoso_dependencias_subte-linea-d_subte-linea-h_vaico_e7v,Planta Baja De Gran Categoria Con Patio En Venta - RecoletaSuperficie cubierta: 106 m2 - Patio techado: 43 m2 Living comedor a Patio - 2 Dormitorios con placards a nuevo con espejo + placards en pasillo - Cocina reciclada con desayunador - Pisos de Parquet - Baño completo y toilette - Doble dependencia con baño - Lavadero - Calefaccion central y aires acondicionadosExpensas $ 7.300 ABL $ 1.304Las medidas son aproximadas - La superficie exacta surge del título de propiedad - El valor de expensas está sujetos a modificaciones,Planta Baja Con Patio En Venta - Recoleta,https://thumbs4.properati.com/7/pQ9BhzZ4f4rzbvvMJaplef-Yp7I=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/967/424171/files/4820958.jpg,0,0,POINT (-58.39736360000001 -34.5895459),LAS HERAS,194.05355145568723,POINT (-58.39661845686523 -34.58790875401352),1,1,2,Plaza Gelly y Obes,422.02351649768843,POINT (-58.396749 -34.5857757),193.0,193.0,474.0
303,19992,Barrio Norte,3436109.0,-34.594845175,-58.4046162932,110000.0,42.0,39.0,2619.0476190476197,,2.0,,http://www.properati.com.ar/17bcn_venta_departamento_barrio-norte_balcon_luminoso_subte-linea-d_subte-linea-h_llauro-propiedades_dn2,"Buen departamento de 2 ambientes, en venta a la calle con balcón. Plano invertido. Luminoso,  baño completo y cocina completa. Instalación de gas hecha a nuevo, baño y cocina de época.",Charcas 2800 2 ambientes a la calle con balcòn,https://thumbs4.properati.com/3/dDikNAMasSf0ymWh5O9zWMUpljE=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/868/583696/files/5925613.jpg,0,1,POINT (-58.4046162932 -34.594845175),PUEYRREDON,258.5580943286415,POINT (-58.40179798390445 -34.59487279229789),2,2,7,Plaza Gelly y Obes,1238.2136541091777,POINT (-58.396749 -34.5857757),382.0,382.0,1404.0
304,20007,Barrio Norte,3436109.0,-34.588784600000004,-58.3849551,1250000.0,295.0,295.0,4237.28813559322,,6.0,,http://www.properati.com.ar/17bfd_venta_departamento_barrio-norte_baulera_suite_hidromasaje_lavadero_patio_toilette_vestidor_luminoso_lujoso_garage_subte-linea-h_arana-parera-propiedades_dsb,"Excelente piso, a metros de la Av. del Libertador, del Patio Bullrich y la clásica Av. Alvear. Reciclado a nuevo, con pisos de madera . Todos los ambientes dan al exterior, ventanas doble vidrio y térmico. Muy luminoso. Palier privado, amplia recepción, gran living comedor con magnifica vista abierta a la ciudad, comedor o sala de T.V., amplia cocina con importante isla, lavavajillas, central de timbres para llamar al servicio domestico, dos grandes dormitorios y máster suite con vestidor y baño privado con hidromasaje, dos baños completos y toilette de recepción. Área de servicio muy cómoda, (baño de servicio) y lavadero; 1 cochera fija cubierta y baulera en segundo subsuelo. Las medidas informadas son aproximadas y orientativas. Las medidas exactas surgirán del título de propiedad. (consultar opción con muebles)",Exclusivo piso de 6 ambientes en Montevideo al 1900,https://thumbs4.properati.com/9/Yu3fC9RHXcrXtyDhFvSg2YsZGkQ=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/2862/588007/files/5925611.jpg,0,1,POINT (-58.3849551 -34.5887846),SAN MARTIN,1029.024498727096,POINT (-58.37722259207284 -34.59550434378944),6,11,3,av. Callao y Av. Alvear,361.28226040064953,POINT (-58.388699 -34.5877748),1264.0,1264.0,
305,20008,Barrio Norte,3436109.0,-34.5895459,-58.39736360000001,430000.0,161.0,161.0,2670.807453416149,,6.0,,http://www.properati.com.ar/17bfm_venta_departamento_recoleta_balcon_baulera_suite_dependencias_garage_subte-linea-d_subte-linea-h_kantai-inmobiliaria_dz3,"SUPERFICIE: 160,74 m2 plantaCARACTERISTICAS:FrenteLiving a Jardines FrenteComedor a Jardines Frente Studio / Esc o 4Dor 4Dormitorios  (Suite)2 BañosToilet Office  - Comedor Diario Lavadero Dependencia de servicio Pallier privado Cochera fija Seguridad 24hs ",VENTA BARRIO NORTE,https://thumbs4.properati.com/2/Y5rRQiPoNutu6pCvBEuoRy3KLAc=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/586/588033/files/5990002.jpg,0,0,POINT (-58.39736360000001 -34.5895459),LAS HERAS,194.05355145568723,POINT (-58.39661845686523 -34.58790875401352),1,1,2,Plaza Gelly y Obes,422.02351649768843,POINT (-58.396749 -34.5857757),193.0,193.0,474.0
306,20041,Barrio Norte,3436109.0,-34.5875093,-58.386782999999994,510000.0,151.0,145.0,3377.4834437086092,,4.0,,http://www.properati.com.ar/17bhm_venta_departamento_barrio-norte_balcon_baulera_lavadero_luminoso_lujoso_dependencias_subte-linea-h_lacanna-propiedades_dwy,Piso de categoría en EDIFICIO ARIEL sobre Av. Callao (Esq Av. Libertador). Gran planta de 151m2 totales en piso alto al frente. Muy luminoso!-Amplio living comedor-2 balcones al frente-Excelente cocina comedor-Lavadero-3 habitaciones-2 baños completos-Dependencia de servicio con baño-Baulera-Encargado de díaExpensas $8.000.-CONSULTAS ROMINA 156-740-9740 (CEL/WHATSAPP),GRAN PISO DE CATEGORIA 150M2 4 AMB C/DEP. SOBRE AV. CALLAO,https://thumbs4.properati.com/4/_EXL5CDpLXsd3aGvyNt6MTZcShk=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/9674/588178/files/5927460.jpg,1,1,POINT (-58.38678299999999 -34.5875093),LAS HERAS,903.4285077685179,POINT (-58.39661845686523 -34.58790875401352),6,11,1,av. Callao y Av. Alvear,178.23142356922216,POINT (-58.388699 -34.5877748),1274.0,1274.0,
307,20120,Recoleta,3429595.0,-34.5912390558,-58.3894480359,1300000.0,344.0,194.0,3779.069767441861,,,18000.0,http://www.properati.com.ar/17bnu_venta_departamento_recoleta_suite_gimnasio_hidromasaje_piscina_quincho_terraza_toilette_vestidor_luminoso_sauna_lujoso_dependencias_electrogeno_garage_amenities_estrenar_subte-linea-h_ba-apart-por-lavaque-propiedades,"CODIGO: 449-9915 ubicado en: R. Peña al 1600 -  Publicado por: BA APART POR LÁVAQUE. El precio es de USD 1300000 null. Penthouse único en VENTA en Recoleta, CA de Buenos Aires. Tiene pileta propia y amenities, a estrenar  Se accede por palier privado, hall y toilette de recepción, gran living comedor apaisado con salida a la terraza y pileta propia, escritorio, cocina con comedor diario y dependencias de servicio con baño. En PA: 2 dormitorios en suite, el principal muy amplio con gran vestidor. En el último piso se encuentra una gran terraza en la que se pueden construir 2 suites más o un family/quincho/etc. El propietario puede entregarlo construido por un precio a negociar.   Construcción nueva de primera categoría, excelentes terminaciones. Pisos de madera. Calefacción por piso radiante sectorizado. Instalaciones listas para colocar splits. MUY LUMINOSO Incluye 1 cochera fija.  Además de la piscina propia del departamento, el edificio cuenta con pileta cubierta climatizada de uso común, gym, solarium exterior con hidromasaje, vestuarios con sauna, grupo electrógeno. Vigilancia 24hs. Superficie Total: 344 m2. Superficie Cubierta: 194 m2. Superficie Semicubierta: 150 m2.  Datos principales  Penthouse 344m² Superficie total 194m² Superficie cubierta 4 Ambientes 2 Dormitorios 3 Baños 1 Cochera. Expensas: $18000.- . Publicado a través de Mapaprop",VENTA - Penthouse en Recoleta en 3 plantas con pileta propia y amenities. R. Peña y Guido,https://thumbs4.properati.com/3/-BJ9Ypf5_zQQXxqxqqYlSXwTSiU=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/449/126996/1124344.jpg,0,1,POINT (-58.3894480359 -34.5912390558),LAS HERAS,754.4677979747137,POINT (-58.39661845686523 -34.58790875401352),6,8,1,Plaza V. López y Planes,276.10337083227785,POINT (-58.389425 -34.5937279),936.0,936.0,
308,20270,Recoleta,3429595.0,-34.5928264,-58.382703799999994,510000.0,214.0,154.0,2383.177570093458,,4.0,,http://www.properati.com.ar/17c6a_venta_departamento_recoleta_baulera_gimnasio_parrilla_patio_terraza_toilette_lujoso_dependencias_garage_subte-linea-h_subte-linea-c_bresson-brokers_epq,"Importante piso en planta baja en antiguo edificio de categoría. La planta cuenta con un gran living comedor con división, que dan acceso a un lindísimo patio de uso exclusivo de 60 m2. Posee toilette de recepción, 2 amplios dormitorios y 2 baños completos. Cocina con comedor diario y dependencia de servicio.Pisos de roble, boiserie, servicios centrales, y baulera.Adicionalmente, el edificio cuenta con terraza y parrilla en un último piso con vista abierta a toda la Av. 9 de Julio y gimnasio en PB. Vigilancia nocturna y posibilidad de alquiler de cochera.",Cerrito 1300,https://thumbs4.properati.com/7/NYb0bR3fWqJ_C9ZgwGSqV8-_Rio=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/5897/588489/files/5948362.jpg,0,0,POINT (-58.38270379999999 -34.5928264),SAN MARTIN,584.0270251082421,POINT (-58.37722259207284 -34.59550434378944),6,6,3,Plaza V. López y Planes,624.6440733783065,POINT (-58.389425 -34.5937279),746.0,746.0,
309,20273,Barrio Norte,3436109.0,-34.5895459,-58.39736360000001,350000.0,151.0,151.0,2317.880794701987,,5.0,,http://www.properati.com.ar/17c6v_venta_departamento_barrio-norte_subte-linea-d_subte-linea-h_azulay_e4s,"Departamento al frente, Apto ProfesionalSala de espera, Recepción2 despachos al frente.1 baño privadoPatio interno.2 Baños públicosKitchenetteDependencia con baño.151 metros totales.",Departamento Apto Profesional! 4 Despachos !!,https://thumbs4.properati.com/7/2LWugplBOvLUmMoOzovS1Ux0Eek=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/2960/588910/files/5937661.jpg,1,0,POINT (-58.39736360000001 -34.5895459),LAS HERAS,194.05355145568723,POINT (-58.39661845686523 -34.58790875401352),1,1,2,Plaza Gelly y Obes,422.02351649768843,POINT (-58.396749 -34.5857757),193.0,193.0,474.0
310,20445,Recoleta,3429595.0,-34.5895459,-58.39736360000001,980000.0,220.0,205.0,4454.545454545455,,5.0,14500.0,http://www.properati.com.ar/17cnv_venta_departamento_recoleta_suite_lavadero_toilette_luminoso_lujoso_dependencias_garage_placard_subte-linea-d_subte-linea-h_pilar-recoleta_6nt,"Excelente departamento frances, consta de hall de entrada, palier privado, son pisos, toilette y placard de recepción, living y comedor con puertas, e, 3 dormitorios uno en suite, al contrafrente, playroom, cocina, comedor diario, lavadero, dependencias, cochera a la vuelta no en el edificio incluida en el precio, no tiene seguridad 24 hs, horario portería.Super luminoso, muy bien cuidado, Libertad y Av Alvear.Las medidas y superficies son meramente referenciales. Los valores definitivos surgen del Título de Propiedad Venta supeditada al cumplimiento por parte del propietario de los requisitos de la RG 2371 AFIP","Super luminoso, edificio estilo frances  Libertad y Alvear.",https://thumbs4.properati.com/7/ETVebqRnwNtCipMmhk-LrClxo6M=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/209/493246/files/4653954.jpg,0,1,POINT (-58.39736360000001 -34.5895459),LAS HERAS,194.05355145568723,POINT (-58.39661845686523 -34.58790875401352),1,1,2,Plaza Gelly y Obes,422.02351649768843,POINT (-58.396749 -34.5857757),193.0,193.0,474.0
311,20610,Barrio Norte,3436109.0,-34.6008675,-58.39258879999999,219000.0,75.0,70.0,2920.0,,,,http://www.properati.com.ar/17d5k_venta_departamento_barrio-norte_viamonte-al-1800_suite_jardin_lavadero_patio_vista_subte-linea-d_subte-linea-b_cristian-bau-propiedades_6c7,"Desde el amplio pasillo de entrada (1,90 x 3,40m) se accede a la cocina en L (1,60 x 2,40, y 1,70 x 1,60) que da a un patio/lavadero de 2,80 x 2,80. En el mismo pasillo se encuentra un dormitorio de 1,90 x 3,40 y uno de los baños completos. Desde ahí, hacia la derecha, se encuentra en desnivel hacia abajo un living comedor de 3,30 x 3,60 y 4,30 x 2,95, que tiene una amplia salida al enorme patio-jardín (8,60 x 7,30). En la planta alta se accede a un ambiente interno / escritorio (2,50 x 3) y al dormitorio en suite (3,50 x 3). Toda la planta alta tiene la luz que brindan las ventanas y ventanales que permiten disfrutar la vista al patio - jardín del departamento. -  - CRISTIAN BAU PROPIEDADES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/3/MYA_s_0q1ahdNgvTWCzskTnrpJg=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/ba54253_2.jpg%3F1501534970,0,0,POINT (-58.39258879999999 -34.6008675),CALLAO,86.82173723265498,POINT (-58.39252812610086 -34.60008646145635),1,1,5,Plaza V. López y Planes,843.5191491334967,POINT (-58.389425 -34.5937279),92.0,92.0,
312,20614,Recoleta,3429595.0,-34.593318100000005,-58.3992259,370000.0,110.0,5.0,3363.6363636363635,,,5400.0,http://www.properati.com.ar/17d5r_venta_departamento_recoleta_beruti-al-2300_balcon_baulera_lavadero_toilette_luminoso_garage_aire-acondicionado_losa-radiante_subte-linea-d_subte-linea-h_cristian-bau-propiedades_6c7,"Silencioso, Sol y Luz, Excelente semipiso, de 110,m2. Palier semiprivado. Todo en esquina, muy luminoso piso alto. Living (5.70 x 3.70)y comedor (4.10 x 370) (originalmente 3° dormitorio) todo calle. Balcón corrido (7.40 x1.00). Persianas electricas. Dos dormitorios a la calle. (3.20 x 3.00 y 3.00 x 2.90) Baño principal también calle. Toilette. Cocina con espacio para comedor diario (3.30 x 2.90). excelente circulación desde hall de entrada a la recepción u a hall intimo. Cochera a la calle, acceso directo, 12 m2 entra camioneta gran tamaño, porton electrico con control a distancia. Lavadero (2.50 x 1.30 ) con capacidad para lavadora y secadora y espacio de plancha. Habitación (3.30 x 2.30) y baño de servicio de buen tamaño con acceso diferenciado. Baulera independiente de gran tamaño servicios centrales. Losa Radiante. Aire Acondicionado en todos los ambientes. -  - CRISTIAN BAU PROPIEDADES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/5/Dik2rm0NBu_EKrRY6_zpVaxSVkw=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/ba54260_2.jpg%3F1501534971,0,1,POINT (-58.3992259 -34.5933181),PUEYRREDON,292.265849513532,POINT (-58.40179798390445 -34.59487279229789),2,2,5,Plaza Gelly y Obes,867.0094446626254,POINT (-58.396749 -34.5857757),381.0,381.0,1009.0
313,20615,Recoleta,3429595.0,-34.590962,-58.4060783,210000.0,43.0,40.0,4883.720930232558,,,1800.0,http://www.properati.com.ar/17d5s_venta_departamento_recoleta_arenales-al-2800_balcon_luminoso_impecable_subte-linea-d_subte-linea-h_cristian-bau-propiedades_6c7,"Venta Departamento 2 Ambientes en Recoleta. Piso 25, vista plena al rio!!!!!, impecable dos ambientes, balcon, living comedor, cocina semi integrada, pisos de parquet, baño completo, dormitorio mirando al norte, todo luz y sol, torre de 20 años con vigilancia 24 hs, -  - CRISTIAN BAU PROPIEDADES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/0/KrDCndC4ZQr-sNnWGFKYcWzLsdI=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/ba54261_2.jpg%3F1501534971,0,0,POINT (-58.4060783 -34.590962),AGÜERO,131.2571301302627,POINT (-58.40656380624967 -34.5920750047101),1,1,6,Plaza Gelly y Obes,1031.2942370556332,POINT (-58.396749 -34.5857757),194.0,194.0,1186.0
314,20662,Recoleta,3429595.0,-34.586786788400005,-58.385877207,205000.0,84.0,84.0,2440.4761904761904,,,3166.0,http://www.properati.com.ar/17d9u_venta_departamento_recoleta_del-libertador-av-_1000_subte-linea-h_oppel-inmuebles_d62,"DEPARTAMENTO  EN VENTA  | RECOLETA  - Capital Federal  |   2 AMBIENTES Con orientación oeste, ubicado al contrafrente, muy buena luminosidad y vista a pulmón de manzana.Consta de hall de entrada a living amplio, dormitorio muy grande a contrafrente, cocina, baño completo de época, dependencia de servicio incorporada a la cocina, lavadero independiente (ex baño de servicio).En edificio de 5 pisos, dos departamentos por piso, ascensor. -  - OPPEL INMUEBLES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/0/ufDzZcf-nxQGXRlK7WrtMVM3xbA=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/op11984_2.jpg%3F1501538589,0,0,POINT (-58.385877207 -34.5867867884),LAS HERAS,993.2749747821537,POINT (-58.39661845686523 -34.58790875401352),6,11,2,av. Callao y Av. Alvear,281.12856140396025,POINT (-58.388699 -34.5877748),1299.0,1299.0,
315,20673,Barrio Norte,3436109.0,-34.5960965,-58.396113799999995,410000.0,160.0,160.0,2562.5,,6.0,3700.0,http://www.properati.com.ar/17dax_venta_departamento_barrio-norte_ayacucho-al-1000_baulera_lavadero_luminoso_dependencias_subte-linea-d_subte-linea-h_garcia-fernandez-propiedades,"Venta de Departamento 6 AMBIENTES en Barrio Norte, Capital Federal Amplio Piso con dependencia a metros de Santa Fe, tres dormitorios, escritorio o cuarto dormitorio, living, comedor, cocina  amplia con comedor diario, lavadero, dependencia de servicio y baulera, pisos de parquet. Super luminoso y bajas expensas. -  - GARCIA FERNANDEZ PROPIEDADES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/0/oKsFJ8R7HktxE_2P8Ai4PSwT0xc=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/gfp45_2.jpg%3F1501539071,0,1,POINT (-58.39611379999999 -34.5960965),FACULTAD DE MEDICINA,469.04280390935236,POINT (-58.39732652330078 -34.60020401059457),4,4,4,Plaza V. López y Planes,667.4942550760409,POINT (-58.389425 -34.5937279),582.0,582.0,
